"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"RSM00034880","ASTRAKAN, RS","1958-09-04","59","68","53"
"RSM00034880","ASTRAKAN, RS","1958-09-05","60","73","51"
"RSM00034880","ASTRAKAN, RS","1958-09-06","66","78","57"
"RSM00034880","ASTRAKAN, RS","1958-09-07","63","72","57"
"RSM00034880","ASTRAKAN, RS","1958-09-08","55","63","45"
"RSM00034880","ASTRAKAN, RS","1958-09-09","57","70","43"
"RSM00034880","ASTRAKAN, RS","1958-09-10","59","72","44"
"RSM00034880","ASTRAKAN, RS","1958-09-11","65","73","58"
"RSM00034880","ASTRAKAN, RS","1958-09-12","67","80","53"
"RSM00034880","ASTRAKAN, RS","1958-09-13","68","81","54"
"RSM00034880","ASTRAKAN, RS","1958-09-14","59","75","49"
"RSM00034880","ASTRAKAN, RS","1958-09-15","62","76","50"
"RSM00034880","ASTRAKAN, RS","1958-09-16","58","70","54"
"RSM00034880","ASTRAKAN, RS","1958-09-17","51","61","42"
"RSM00034880","ASTRAKAN, RS","1958-09-18","45","53","39"
"RSM00034880","ASTRAKAN, RS","1958-09-19","49","63","37"
"RSM00034880","ASTRAKAN, RS","1958-09-20","48","58","42"
"RSM00034880","ASTRAKAN, RS","1958-09-21","47","62","29"
"RSM00034880","ASTRAKAN, RS","1958-09-22","51","68","36"
"RSM00034880","ASTRAKAN, RS","1958-09-23","53","70","36"
"RSM00034880","ASTRAKAN, RS","1958-09-24","56","74","42"
"RSM00034880","ASTRAKAN, RS","1958-09-25","63","72","55"
"RSM00034880","ASTRAKAN, RS","1958-09-26","59","69","50"
"RSM00034880","ASTRAKAN, RS","1958-09-27","58","74","45"
"RSM00034880","ASTRAKAN, RS","1958-09-28","61","78","49"
"RSM00034880","ASTRAKAN, RS","1958-09-29","60","66","55"
"RSM00034880","ASTRAKAN, RS","1958-09-30","55","60","52"
"RSM00034880","ASTRAKAN, RS","1958-10-01","51","64","38"
"RSM00034880","ASTRAKAN, RS","1958-10-02","54","69","41"
"RSM00034880","ASTRAKAN, RS","1958-10-03","54","69","44"
"RSM00034880","ASTRAKAN, RS","1958-10-04","48","56","44"
"RSM00034880","ASTRAKAN, RS","1958-10-05","45","61","30"
"RSM00034880","ASTRAKAN, RS","1958-10-06","47","63","33"
"RSM00034880","ASTRAKAN, RS","1958-10-07","47","60","38"
"RSM00034880","ASTRAKAN, RS","1958-10-08","42","53","33"
"RSM00034880","ASTRAKAN, RS","1958-10-09","42","59","28"
"RSM00034880","ASTRAKAN, RS","1958-10-10","49","58","40"
"RSM00034880","ASTRAKAN, RS","1958-10-11","52","64","42"
"RSM00034880","ASTRAKAN, RS","1958-10-12","50","68","36"
"RSM00034880","ASTRAKAN, RS","1958-10-13","53","68","42"
"RSM00034880","ASTRAKAN, RS","1958-10-14","51","67","39"
"RSM00034880","ASTRAKAN, RS","1958-10-15","53","66","42"
"RSM00034880","ASTRAKAN, RS","1958-10-16","55","69","47"
"RSM00034880","ASTRAKAN, RS","1958-10-17","60","68","51"
"RSM00034880","ASTRAKAN, RS","1958-10-18","58","74","46"
"RSM00034880","ASTRAKAN, RS","1958-10-19","56","65","50"
"RSM00034880","ASTRAKAN, RS","1958-10-20","55","70","44"
"RSM00034880","ASTRAKAN, RS","1958-10-21","60","64","53"
"RSM00034880","ASTRAKAN, RS","1958-10-22","55","61","48"
"RSM00034880","ASTRAKAN, RS","1958-10-23","51","60","45"
"RSM00034880","ASTRAKAN, RS","1958-10-24","46","51","39"
"RSM00034880","ASTRAKAN, RS","1958-10-25","44","50","39"
"RSM00034880","ASTRAKAN, RS","1958-10-26","52","59","45"
"RSM00034880","ASTRAKAN, RS","1958-10-27","42","53","38"
"RSM00034880","ASTRAKAN, RS","1958-10-28","40","48","36"
"RSM00034880","ASTRAKAN, RS","1958-10-29","38","45","32"
"RSM00034880","ASTRAKAN, RS","1958-10-30","31","36","28"
"RSM00034880","ASTRAKAN, RS","1958-10-31","34","41","28"
"RSM00034880","ASTRAKAN, RS","1958-11-01","41","51","36"
"RSM00034880","ASTRAKAN, RS","1958-11-02","41","55","29"
"RSM00034880","ASTRAKAN, RS","1958-11-03","46","55","40"
"RSM00034880","ASTRAKAN, RS","1958-11-04","39","50","33"
"RSM00034880","ASTRAKAN, RS","1958-11-05","36","45","32"
"RSM00034880","ASTRAKAN, RS","1958-11-06","35","42","28"
"RSM00034880","ASTRAKAN, RS","1958-11-07","27","41","21"
"RSM00034880","ASTRAKAN, RS","1958-11-08","26","39","15"
"RSM00034880","ASTRAKAN, RS","1958-11-09","27","42","17"
"RSM00034880","ASTRAKAN, RS","1958-11-10","22","30","16"
"RSM00034880","ASTRAKAN, RS","1958-11-11","28","42","19"
"RSM00034880","ASTRAKAN, RS","1958-11-12","33","46","24"
"RSM00034880","ASTRAKAN, RS","1958-11-13","32","46","24"
"RSM00034880","ASTRAKAN, RS","1958-11-14","32","46","22"
"RSM00034880","ASTRAKAN, RS","1958-11-15","33","46","24"
"RSM00034880","ASTRAKAN, RS","1958-11-16","34","44","26"
"RSM00034880","ASTRAKAN, RS","1958-11-17","36","42","29"
"RSM00034880","ASTRAKAN, RS","1958-11-18","41","47","37"
"RSM00034880","ASTRAKAN, RS","1958-11-19","34","40","31"
"RSM00034880","ASTRAKAN, RS","1958-11-20","30","37","24"
"RSM00034880","ASTRAKAN, RS","1958-11-21","31","37","23"
"RSM00034880","ASTRAKAN, RS","1958-11-22","30","38","24"
"RSM00034880","ASTRAKAN, RS","1958-11-23","32","42","22"
"RSM00034880","ASTRAKAN, RS","1958-11-24","36","38","33"
"RSM00034880","ASTRAKAN, RS","1958-11-25","38","40","36"
"RSM00034880","ASTRAKAN, RS","1958-11-26","41","48","37"
"RSM00034880","ASTRAKAN, RS","1958-11-27","40","44","37"
"RSM00034880","ASTRAKAN, RS","1958-11-28","14","37","8"
"RSM00034880","ASTRAKAN, RS","1958-11-29","15","24","7"
"RSM00034880","ASTRAKAN, RS","1958-11-30","21","33","11"
"RSM00034880","ASTRAKAN, RS","1958-12-01","27","40","14"
"RSM00034880","ASTRAKAN, RS","1958-12-02","33","43","29"
"RSM00034880","ASTRAKAN, RS","1958-12-03","29","34","16"
"RSM00034880","ASTRAKAN, RS","1958-12-04","14","23","5"
"RSM00034880","ASTRAKAN, RS","1958-12-05","22","36","12"
"RSM00034880","ASTRAKAN, RS","1958-12-06","31","38","21"
"RSM00034880","ASTRAKAN, RS","1958-12-07","34","38","31"
"RSM00034880","ASTRAKAN, RS","1958-12-08","33","36","30"
"RSM00034880","ASTRAKAN, RS","1958-12-09","24","31","20"
"RSM00034880","ASTRAKAN, RS","1958-12-10","22","24","18"
"RSM00034880","ASTRAKAN, RS","1958-12-11","30","35","20"
"RSM00034880","ASTRAKAN, RS","1958-12-12","32","36","27"
"RSM00034880","ASTRAKAN, RS","1958-12-13","35","41","29"
"RSM00034880","ASTRAKAN, RS","1958-12-14","27","32","23"
"RSM00034880","ASTRAKAN, RS","1958-12-15","26","31","19"
"RSM00034880","ASTRAKAN, RS","1958-12-16","33","41","28"
"RSM00034880","ASTRAKAN, RS","1958-12-17","32","39","27"
"RSM00034880","ASTRAKAN, RS","1958-12-18","27","32","22"
"RSM00034880","ASTRAKAN, RS","1958-12-19","34","40","31"
"RSM00034880","ASTRAKAN, RS","1958-12-20","42","46","34"
"RSM00034880","ASTRAKAN, RS","1958-12-21","36","39","35"
"RSM00034880","ASTRAKAN, RS","1958-12-22","33","36","27"
"RSM00034880","ASTRAKAN, RS","1958-12-23","28","36","26"
"RSM00034880","ASTRAKAN, RS","1958-12-24","29","33","25"
"RSM00034880","ASTRAKAN, RS","1958-12-25","35","37","32"
"RSM00034880","ASTRAKAN, RS","1958-12-26","19","37","9"
"RSM00034880","ASTRAKAN, RS","1958-12-27","2","10","-3"
"RSM00034880","ASTRAKAN, RS","1958-12-28","8","18","-3"
"RSM00034880","ASTRAKAN, RS","1958-12-29","23","29","15"
"RSM00034880","ASTRAKAN, RS","1958-12-30","31","36","24"
"RSM00034880","ASTRAKAN, RS","1958-12-31","33","36","30"
"RSM00034880","ASTRAKAN, RS","1959-01-01","28","31","24"
"RSM00034880","ASTRAKAN, RS","1959-01-02","22","26","20"
"RSM00034880","ASTRAKAN, RS","1959-01-03","30","36","21"
"RSM00034880","ASTRAKAN, RS","1959-01-04","29","34","25"
"RSM00034880","ASTRAKAN, RS","1959-01-05","26","32","22"
"RSM00034880","ASTRAKAN, RS","1959-01-06","26","29","22"
"RSM00034880","ASTRAKAN, RS","1959-01-07","28","32","27"
"RSM00034880","ASTRAKAN, RS","1959-01-08","31","39","26"
"RSM00034880","ASTRAKAN, RS","1959-01-09","29","35","22"
"RSM00034880","ASTRAKAN, RS","1959-01-10","24","31","20"
"RSM00034880","ASTRAKAN, RS","1959-01-11","22","28","18"
"RSM00034880","ASTRAKAN, RS","1959-01-12","15","26","8"
"RSM00034880","ASTRAKAN, RS","1959-01-13","25","29","18"
"RSM00034880","ASTRAKAN, RS","1959-01-14","31","38","23"
"RSM00034880","ASTRAKAN, RS","1959-01-15","34","38","32"
"RSM00034880","ASTRAKAN, RS","1959-01-16","31","38","26"
"RSM00034880","ASTRAKAN, RS","1959-01-17","32","36","28"
"RSM00034880","ASTRAKAN, RS","1959-01-18","31","34","26"
"RSM00034880","ASTRAKAN, RS","1959-01-19","29","33","26"
"RSM00034880","ASTRAKAN, RS","1959-01-20","22","29","14"
"RSM00034880","ASTRAKAN, RS","1959-01-21","23","27","20"
"RSM00034880","ASTRAKAN, RS","1959-01-22","27","44","16"
"RSM00034880","ASTRAKAN, RS","1959-01-23","32","37","25"
"RSM00034880","ASTRAKAN, RS","1959-01-24","34","38","31"
"RSM00034880","ASTRAKAN, RS","1959-01-25","31","34","28"
"RSM00034880","ASTRAKAN, RS","1959-01-26","31","40","27"
"RSM00034880","ASTRAKAN, RS","1959-01-27","30","39","26"
"RSM00034880","ASTRAKAN, RS","1959-01-28","30","35","24"
"RSM00034880","ASTRAKAN, RS","1959-01-29","29","34","26"
"RSM00034880","ASTRAKAN, RS","1959-01-30","28","32","25"
"RSM00034880","ASTRAKAN, RS","1959-01-31","29","32","27"
"RSM00034880","ASTRAKAN, RS","1959-02-01","25","29","21"
"RSM00034880","ASTRAKAN, RS","1959-02-02","27","32","20"
"RSM00034880","ASTRAKAN, RS","1959-02-03","29","34","27"
"RSM00034880","ASTRAKAN, RS","1959-02-04","27","32","22"
"RSM00034880","ASTRAKAN, RS","1959-02-05","21","27","17"
"RSM00034880","ASTRAKAN, RS","1959-02-06","26","31","19"
"RSM00034880","ASTRAKAN, RS","1959-02-07","11","20","6"
"RSM00034880","ASTRAKAN, RS","1959-02-08","14","21","4"
"RSM00034880","ASTRAKAN, RS","1959-02-09","22","27","14"
"RSM00034880","ASTRAKAN, RS","1959-02-10","10","22","-3"
"RSM00034880","ASTRAKAN, RS","1959-02-11","24","27","18"
"RSM00034880","ASTRAKAN, RS","1959-02-12","12","24","4"
"RSM00034880","ASTRAKAN, RS","1959-02-13","4","18","-7"
"RSM00034880","ASTRAKAN, RS","1959-02-14","15","20","10"
"RSM00034880","ASTRAKAN, RS","1959-02-15","16","24","10"
"RSM00034880","ASTRAKAN, RS","1959-02-16","2","11","-5"
"RSM00034880","ASTRAKAN, RS","1959-02-17","0","8","-7"
"RSM00034880","ASTRAKAN, RS","1959-02-18","5","15","-4"
"RSM00034880","ASTRAKAN, RS","1959-02-19","12","19","10"
"RSM00034880","ASTRAKAN, RS","1959-02-20","5","17","-6"
"RSM00034880","ASTRAKAN, RS","1959-02-21","12","26","1"
"RSM00034880","ASTRAKAN, RS","1959-02-22","29","41","13"
"RSM00034880","ASTRAKAN, RS","1959-02-23","30","35","25"
"RSM00034880","ASTRAKAN, RS","1959-02-24","28","30","27"
"RSM00034880","ASTRAKAN, RS","1959-02-25","22","28","20"
"RSM00034880","ASTRAKAN, RS","1959-02-26","15","24","9"
"RSM00034880","ASTRAKAN, RS","1959-02-27","19","26","13"
"RSM00034880","ASTRAKAN, RS","1959-02-28","29","35","20"
"RSM00034880","ASTRAKAN, RS","1959-03-01","31","35","28"
"RSM00034880","ASTRAKAN, RS","1959-03-02","30","33","27"
"RSM00034880","ASTRAKAN, RS","1959-03-03","31","38","27"
"RSM00034880","ASTRAKAN, RS","1959-03-04","27","34","23"
"RSM00034880","ASTRAKAN, RS","1959-03-05","22","28","16"
"RSM00034880","ASTRAKAN, RS","1959-03-06","23","30","17"
"RSM00034880","ASTRAKAN, RS","1959-03-07","24","31","21"
"RSM00034880","ASTRAKAN, RS","1959-03-08","24","33","18"
"RSM00034880","ASTRAKAN, RS","1959-03-09","31","40","22"
"RSM00034880","ASTRAKAN, RS","1959-03-10","31","37","28"
"RSM00034880","ASTRAKAN, RS","1959-03-11","34","40","30"
"RSM00034880","ASTRAKAN, RS","1959-03-12","32","39","26"
"RSM00034880","ASTRAKAN, RS","1959-03-13","30","45","17"
"RSM00034880","ASTRAKAN, RS","1959-03-14","28","42","19"
"RSM00034880","ASTRAKAN, RS","1959-03-15","26","36","18"
"RSM00034880","ASTRAKAN, RS","1959-03-16","20","33","11"
"RSM00034880","ASTRAKAN, RS","1959-03-17","22","27","14"
"RSM00034880","ASTRAKAN, RS","1959-03-18","25","29","22"
"RSM00034880","ASTRAKAN, RS","1959-03-19","23","30","13"
"RSM00034880","ASTRAKAN, RS","1959-03-20","29","38","20"
"RSM00034880","ASTRAKAN, RS","1959-03-21","29","37","24"
"RSM00034880","ASTRAKAN, RS","1959-03-22","28","37","21"
"RSM00034880","ASTRAKAN, RS","1959-03-23","35","45","27"
"RSM00034880","ASTRAKAN, RS","1959-03-24","35","46","26"
"RSM00034880","ASTRAKAN, RS","1959-03-25","36","49","28"
"RSM00034880","ASTRAKAN, RS","1959-03-26","39","45","34"
"RSM00034880","ASTRAKAN, RS","1959-03-27","42","54","36"
"RSM00034880","ASTRAKAN, RS","1959-03-28","41","50","29"
"RSM00034880","ASTRAKAN, RS","1959-03-29","43","51","38"
"RSM00034880","ASTRAKAN, RS","1959-03-30","44","58","37"
"RSM00034880","ASTRAKAN, RS","1959-03-31","46","59","36"
"RSM00034880","ASTRAKAN, RS","1959-04-01","44","51","39"
"RSM00034880","ASTRAKAN, RS","1959-04-02","40","46","33"
"RSM00034880","ASTRAKAN, RS","1959-04-03","41","54","28"
"RSM00034880","ASTRAKAN, RS","1959-04-04","39","49","32"
"RSM00034880","ASTRAKAN, RS","1959-04-05","45","57","38"
"RSM00034880","ASTRAKAN, RS","1959-04-06","45","53","37"
"RSM00034880","ASTRAKAN, RS","1959-04-07","44","55","33"
"RSM00034880","ASTRAKAN, RS","1959-04-08","45","53","39"
"RSM00034880","ASTRAKAN, RS","1959-04-09","46","60","36"
"RSM00034880","ASTRAKAN, RS","1959-04-10","54","72","40"
"RSM00034880","ASTRAKAN, RS","1959-04-11","58","72","45"
"RSM00034880","ASTRAKAN, RS","1959-04-12","61","69","52"
"RSM00034880","ASTRAKAN, RS","1959-04-13","60","73","51"
"RSM00034880","ASTRAKAN, RS","1959-04-14","63","78","52"
"RSM00034880","ASTRAKAN, RS","1959-04-15","65","83","53"
"RSM00034880","ASTRAKAN, RS","1959-04-16","62","70","51"
"RSM00034880","ASTRAKAN, RS","1959-04-17","59","73","47"
"RSM00034880","ASTRAKAN, RS","1959-04-18","60","75","46"
"RSM00034880","ASTRAKAN, RS","1959-04-19","65","77","51"
"RSM00034880","ASTRAKAN, RS","1959-04-20","64","78","51"
"RSM00034880","ASTRAKAN, RS","1959-04-21","66","81","50"
"RSM00034880","ASTRAKAN, RS","1959-04-22","58","71","52"
"RSM00034880","ASTRAKAN, RS","1959-04-23","50","58","42"
"RSM00034880","ASTRAKAN, RS","1959-04-24","46","53","43"
"RSM00034880","ASTRAKAN, RS","1959-04-25","51","59","41"
"RSM00034880","ASTRAKAN, RS","1959-04-26","53","64","43"
"RSM00034880","ASTRAKAN, RS","1959-04-27","53","63","39"
"RSM00034880","ASTRAKAN, RS","1959-04-28","53","65","38"
"RSM00034880","ASTRAKAN, RS","1959-04-29","53","56","51"
"RSM00034880","ASTRAKAN, RS","1959-04-30","53","63","41"
"RSM00034880","ASTRAKAN, RS","1959-05-01","58","70","45"
"RSM00034880","ASTRAKAN, RS","1959-05-02","57","64","50"
"RSM00034880","ASTRAKAN, RS","1959-05-03","57","68","50"
"RSM00034880","ASTRAKAN, RS","1959-05-04","61","74","47"
"RSM00034880","ASTRAKAN, RS","1959-05-05","64","77","50"
"RSM00034880","ASTRAKAN, RS","1959-05-06","66","78","53"
"RSM00034880","ASTRAKAN, RS","1959-05-07","69","80","60"
"RSM00034880","ASTRAKAN, RS","1959-05-08","66","73","60"
"RSM00034880","ASTRAKAN, RS","1959-05-09","67","75","61"
"RSM00034880","ASTRAKAN, RS","1959-05-10","68","78","59"
"RSM00034880","ASTRAKAN, RS","1959-05-11","70","81","56"
"RSM00034880","ASTRAKAN, RS","1959-05-12","70","85","58"
"RSM00034880","ASTRAKAN, RS","1959-05-13","73","88","56"
"RSM00034880","ASTRAKAN, RS","1959-05-14","72","84","61"
"RSM00034880","ASTRAKAN, RS","1959-05-15","71","84","56"
"RSM00034880","ASTRAKAN, RS","1959-05-16","72","86","60"
"RSM00034880","ASTRAKAN, RS","1959-05-17","67","76","60"
"RSM00034880","ASTRAKAN, RS","1959-05-18","68","77","61"
"RSM00034880","ASTRAKAN, RS","1959-05-19","69","77","59"
"RSM00034880","ASTRAKAN, RS","1959-05-20","69","80","55"
"RSM00034880","ASTRAKAN, RS","1959-05-21","72","88","52"
"RSM00034880","ASTRAKAN, RS","1959-05-22","73","87","52"
"RSM00034880","ASTRAKAN, RS","1959-05-23","69","82","54"
"RSM00034880","ASTRAKAN, RS","1959-05-24","54","67","49"
"RSM00034880","ASTRAKAN, RS","1959-05-25","58","65","52"
"RSM00034880","ASTRAKAN, RS","1959-05-26","58","65","52"
"RSM00034880","ASTRAKAN, RS","1959-05-27","63","73","50"
"RSM00034880","ASTRAKAN, RS","1959-05-28","66","75","53"
"RSM00034880","ASTRAKAN, RS","1959-05-29","72","84","63"
"RSM00034880","ASTRAKAN, RS","1959-05-30","68","76","58"
"RSM00034880","ASTRAKAN, RS","1959-05-31","63","72","52"
"RSM00034880","ASTRAKAN, RS","1959-06-01","66","74","50"
"RSM00034880","ASTRAKAN, RS","1959-06-02","65","74","52"
"RSM00034880","ASTRAKAN, RS","1959-06-03","65","76","51"
"RSM00034880","ASTRAKAN, RS","1959-06-04","72","81","65"
"RSM00034880","ASTRAKAN, RS","1959-06-05","74","86","67"
"RSM00034880","ASTRAKAN, RS","1959-06-06","71","79","63"
"RSM00034880","ASTRAKAN, RS","1959-06-07","71","83","53"
"RSM00034880","ASTRAKAN, RS","1959-06-08","75","88","60"
"RSM00034880","ASTRAKAN, RS","1959-06-09","76","89","60"
"RSM00034880","ASTRAKAN, RS","1959-06-10","80","92","64"
"RSM00034880","ASTRAKAN, RS","1959-06-11","82","92","67"
"RSM00034880","ASTRAKAN, RS","1959-06-12","82","95","64"
"RSM00034880","ASTRAKAN, RS","1959-06-13","82","95","65"
"RSM00034880","ASTRAKAN, RS","1959-06-14","81","95","65"
"RSM00034880","ASTRAKAN, RS","1959-06-15","79","87","72"
"RSM00034880","ASTRAKAN, RS","1959-06-16","78","91","69"
"RSM00034880","ASTRAKAN, RS","1959-06-17","75","83","69"
"RSM00034880","ASTRAKAN, RS","1959-06-18","74","84","66"
"RSM00034880","ASTRAKAN, RS","1959-06-19","67","78","58"
"RSM00034880","ASTRAKAN, RS","1959-06-20","71","80","60"
"RSM00034880","ASTRAKAN, RS","1959-06-21","75","85","60"
"RSM00034880","ASTRAKAN, RS","1959-06-22","78","89","68"
"RSM00034880","ASTRAKAN, RS","1959-06-23","77","87","69"
"RSM00034880","ASTRAKAN, RS","1959-06-24","75","84","67"
"RSM00034880","ASTRAKAN, RS","1959-06-25","71","83","58"
"RSM00034880","ASTRAKAN, RS","1959-06-26","70","74","67"
"RSM00034880","ASTRAKAN, RS","1959-06-27","73","84","61"
"RSM00034880","ASTRAKAN, RS","1959-06-28","72","80","63"
"RSM00034880","ASTRAKAN, RS","1959-06-29","75","88","63"
"RSM00034880","ASTRAKAN, RS","1959-06-30","76","87","63"
"RSM00034880","ASTRAKAN, RS","1959-07-01","80","90","69"
"RSM00034880","ASTRAKAN, RS","1959-07-02","80","93","65"
"RSM00034880","ASTRAKAN, RS","1959-07-03","81","97","63"
"RSM00034880","ASTRAKAN, RS","1959-07-04","80","90","70"
"RSM00034880","ASTRAKAN, RS","1959-07-05","80","90","71"
"RSM00034880","ASTRAKAN, RS","1959-07-06","82","96","68"
"RSM00034880","ASTRAKAN, RS","1959-07-07","83","95","67"
"RSM00034880","ASTRAKAN, RS","1959-07-08","81","91","70"
"RSM00034880","ASTRAKAN, RS","1959-07-09","81","92","70"
"RSM00034880","ASTRAKAN, RS","1959-07-10","79","85","72"
"RSM00034880","ASTRAKAN, RS","1959-07-11","77","90","68"
"RSM00034880","ASTRAKAN, RS","1959-07-12","77","89","67"
"RSM00034880","ASTRAKAN, RS","1959-07-13","76","85","70"
"RSM00034880","ASTRAKAN, RS","1959-07-14","75","87","59"
"RSM00034880","ASTRAKAN, RS","1959-07-15","80","94","68"
"RSM00034880","ASTRAKAN, RS","1959-07-16","80","91","66"
"RSM00034880","ASTRAKAN, RS","1959-07-17","84","97","67"
"RSM00034880","ASTRAKAN, RS","1959-07-18","84","96","74"
"RSM00034880","ASTRAKAN, RS","1959-07-19","85","91","78"
"RSM00034880","ASTRAKAN, RS","1959-07-20","77","87","67"
"RSM00034880","ASTRAKAN, RS","1959-07-21","70","80","60"
"RSM00034880","ASTRAKAN, RS","1959-07-22","74","85","65"
"RSM00034880","ASTRAKAN, RS","1959-07-23","78","89","67"
"RSM00034880","ASTRAKAN, RS","1959-07-24","80","94","69"
"RSM00034880","ASTRAKAN, RS","1959-07-25","80","89","72"
"RSM00034880","ASTRAKAN, RS","1959-07-26","76","86","69"
"RSM00034880","ASTRAKAN, RS","1959-07-27","76","87","67"
"RSM00034880","ASTRAKAN, RS","1959-07-28","80","92","67"
"RSM00034880","ASTRAKAN, RS","1959-07-29","81","93","67"
"RSM00034880","ASTRAKAN, RS","1959-07-30","81","94","67"
"RSM00034880","ASTRAKAN, RS","1959-07-31","84","95","69"
"RSM00034880","ASTRAKAN, RS","1959-08-01","84","97","68"
"RSM00034880","ASTRAKAN, RS","1959-08-02","85","98","72"
"RSM00034880","ASTRAKAN, RS","1959-08-03","84","98","69"
"RSM00034880","ASTRAKAN, RS","1959-08-04","78","90","67"
"RSM00034880","ASTRAKAN, RS","1959-08-05","77","89","65"
"RSM00034880","ASTRAKAN, RS","1959-08-06","79","91","67"
"RSM00034880","ASTRAKAN, RS","1959-08-07","80","94","71"
"RSM00034880","ASTRAKAN, RS","1959-08-08","80","95","67"
"RSM00034880","ASTRAKAN, RS","1959-08-09","78","87","72"
"RSM00034880","ASTRAKAN, RS","1959-08-10","73","82","67"
"RSM00034880","ASTRAKAN, RS","1959-08-11","75","86","65"
"RSM00034880","ASTRAKAN, RS","1959-08-12","77","88","69"
"RSM00034880","ASTRAKAN, RS","1959-08-13","73","83","61"
"RSM00034880","ASTRAKAN, RS","1959-08-14","74","87","61"
"RSM00034880","ASTRAKAN, RS","1959-08-15","71","80","64"
"RSM00034880","ASTRAKAN, RS","1959-08-16","69","82","59"
"RSM00034880","ASTRAKAN, RS","1959-08-17","71","83","61"
"RSM00034880","ASTRAKAN, RS","1959-08-18","71","85","57"
"RSM00034880","ASTRAKAN, RS","1959-08-19","72","85","61"
"RSM00034880","ASTRAKAN, RS","1959-08-20","75","87","62"
"RSM00034880","ASTRAKAN, RS","1959-08-21","74","87","67"
"RSM00034880","ASTRAKAN, RS","1959-08-22","74","88","65"
"RSM00034880","ASTRAKAN, RS","1959-08-23","73","86","64"
"RSM00034880","ASTRAKAN, RS","1959-08-24","68","81","53"
"RSM00034880","ASTRAKAN, RS","1959-08-25","75","88","66"
"RSM00034880","ASTRAKAN, RS","1959-08-26","75","87","65"
"RSM00034880","ASTRAKAN, RS","1959-08-27","78","90","68"
"RSM00034880","ASTRAKAN, RS","1959-08-28","79","90","72"
"RSM00034880","ASTRAKAN, RS","1959-08-29","72","82","63"
"RSM00034880","ASTRAKAN, RS","1959-08-30","75","90","63"
"RSM00034880","ASTRAKAN, RS","1959-08-31","76","94","63"
"RSM00034880","ASTRAKAN, RS","1959-09-01","69","81","58"
"RSM00034880","ASTRAKAN, RS","1959-09-02","76","89","66"
"RSM00034880","ASTRAKAN, RS","1959-09-03","67","79","58"
"RSM00034880","ASTRAKAN, RS","1959-09-04","64","75","56"
"RSM00034880","ASTRAKAN, RS","1959-09-05","64","76","53"
"RSM00034880","ASTRAKAN, RS","1959-09-06","62","67","58"
"RSM00034880","ASTRAKAN, RS","1959-09-07","58","70","47"
"RSM00034880","ASTRAKAN, RS","1959-09-08","60","74","55"
"RSM00034880","ASTRAKAN, RS","1959-09-09","56","67","44"
"RSM00034880","ASTRAKAN, RS","1959-09-10","59","69","45"
"RSM00034880","ASTRAKAN, RS","1959-09-11","60","72","49"
"RSM00034880","ASTRAKAN, RS","1959-09-12","60","64","55"
"RSM00034880","ASTRAKAN, RS","1959-09-13","63","78","49"
"RSM00034880","ASTRAKAN, RS","1959-09-14","66","82","53"
"RSM00034880","ASTRAKAN, RS","1959-09-15","67","81","56"
"RSM00034880","ASTRAKAN, RS","1959-09-16","63","72","56"
"RSM00034880","ASTRAKAN, RS","1959-09-17","62","75","50"
"RSM00034880","ASTRAKAN, RS","1959-09-18","68","84","58"
